DATE (MM/DD/YYYY),HOUR-MST,Avg Avg Wind Speed @ 80m [m/s]
10/17/2011,22,4.9490
10/17/2011,23,3.2776
10/18/2011,0,3.0153
10/18/2011,1,2.1039
10/18/2011,2,1.7223
10/18/2011,3,2.2890
10/18/2011,4,2.0609
10/18/2011,5,2.0947
10/18/2011,6,1.8786
10/18/2011,7,2.1418
10/18/2011,8,2.0623
10/18/2011,9,1.4959
10/18/2011,10,2.2824
10/18/2011,11,3.9873
10/18/2011,12,4.8787
10/18/2011,13,5.0364
10/18/2011,14,5.0687
10/18/2011,15,4.3855
10/18/2011,16,4.8519
10/18/2011,17,4.7615
10/18/2011,18,3.3430
10/18/2011,19,1.0830
10/18/2011,20,1.7606
10/18/2011,21,1.7065
10/18/2011,22,1.6688
10/18/2011,23,1.8741
10/19/2011,0,2.7778
10/19/2011,1,2.1974
10/19/2011,2,2.5956
10/19/2011,3,2.5534
10/19/2011,4,2.6541
10/19/2011,5,2.2640
10/19/2011,6,2.5503
10/19/2011,7,3.1820
10/19/2011,8,3.8112
10/19/2011,9,3.1520
10/19/2011,10,2.2833
10/19/2011,11,1.9411
10/19/2011,12,3.5641
10/19/2011,13,3.8532
10/19/2011,14,4.8363
10/19/2011,15,4.7689
10/19/2011,16,4.2326
10/19/2011,17,3.2114
10/19/2011,18,1.9871
10/19/2011,19,0.5707
10/19/2011,20,0.6190
10/19/2011,21,2.5294
10/19/2011,22,3.6001
10/19/2011,23,3.7887
10/20/2011,0,2.6137
10/20/2011,1,2.6813
10/20/2011,2,1.7528
10/20/2011,3,1.3102
10/20/2011,4,1.8638
10/20/2011,5,5.5034
10/20/2011,6,7.1730
10/20/2011,7,9.1722
10/20/2011,8,8.9326
10/20/2011,9,6.2436
10/20/2011,10,5.1675
10/20/2011,11,3.8293
10/20/2011,12,4.2369
10/20/2011,13,3.5031
10/20/2011,14,3.6245
10/20/2011,15,3.6905
10/20/2011,16,2.7383
10/20/2011,17,3.2081
10/20/2011,18,2.2747
10/20/2011,19,3.1343
10/20/2011,20,4.3822
10/20/2011,21,4.6364
10/20/2011,22,5.5125
10/20/2011,23,3.7803
10/21/2011,0,3.0289
10/21/2011,1,1.7331
10/21/2011,2,1.1515
10/21/2011,3,0.9309
10/21/2011,4,2.8215
10/21/2011,5,2.7229
10/21/2011,6,1.9285
10/21/2011,7,1.6016
10/21/2011,8,1.7275
10/21/2011,9,1.6554
10/21/2011,10,2.8186
10/21/2011,11,3.1979
10/21/2011,12,4.0415
10/21/2011,13,4.0319
10/21/2011,14,2.6048
10/21/2011,15,2.0751
10/21/2011,16,1.8257
10/21/2011,17,3.6507
10/21/2011,18,4.5290
10/21/2011,19,1.9326
10/21/2011,20,3.1019
10/21/2011,21,3.4593
10/21/2011,22,2.0806
10/21/2011,23,0.8280
10/22/2011,0,2.5183
10/22/2011,1,3.1642
10/22/2011,2,3.1569
10/22/2011,3,3.0687
10/22/2011,4,0.9928
10/22/2011,5,1.2347
10/22/2011,6,1.1214
10/22/2011,7,1.2428
10/22/2011,8,3.1277
10/22/2011,9,10.1955
10/22/2011,10,14.1572
10/22/2011,11,13.6234
10/22/2011,12,7.8031
10/22/2011,13,4.3685
10/22/2011,14,3.3011
10/22/2011,15,4.2256
10/22/2011,16,3.9915
10/22/2011,17,3.1362
10/22/2011,18,3.5631
10/22/2011,19,3.0860
10/22/2011,20,2.4547
10/22/2011,21,1.2438
10/22/2011,22,1.2872
10/22/2011,23,2.0776
10/23/2011,0,6.9055
10/23/2011,1,15.1342
10/23/2011,2,14.0564
10/23/2011,3,9.3373
10/23/2011,4,6.8007
10/23/2011,5,7.2792
10/23/2011,6,7.7322
10/23/2011,7,9.5307
10/23/2011,8,5.5587
10/23/2011,9,3.6233
10/23/2011,10,6.4425
10/23/2011,11,5.1459
10/23/2011,12,3.7913
10/23/2011,13,3.0992
10/23/2011,14,2.6226
10/23/2011,15,6.7150
10/23/2011,16,7.0809
10/23/2011,17,5.9727
10/23/2011,18,5.1888
10/23/2011,19,4.8489
10/23/2011,20,5.5452
10/23/2011,21,4.8240
10/23/2011,22,2.6092
10/23/2011,23,2.2202
10/24/2011,0,1.7907
10/24/2011,1,2.5942
10/24/2011,2,0.9790
10/24/2011,3,1.6597
10/24/2011,4,0.9795
10/24/2011,5,2.4618
10/24/2011,6,0.9431
10/24/2011,7,1.2097
10/24/2011,8,2.0902
10/24/2011,9,0.6219
10/24/2011,10,3.4064
10/24/2011,11,3.0528
10/24/2011,12,3.2474
10/24/2011,13,3.1670
10/24/2011,14,4.0869
10/24/2011,15,3.7748
10/24/2011,16,6.7559
10/24/2011,17,8.4537
10/24/2011,18,8.8917
10/24/2011,19,9.3054
10/24/2011,20,5.2235
10/24/2011,21,3.9173
10/24/2011,22,6.1539
10/24/2011,23,2.9855
10/25/2011,0,4.1781
10/25/2011,1,1.9031
10/25/2011,2,2.7498
10/25/2011,3,5.7197
10/25/2011,4,5.7435
10/25/2011,5,2.1933
10/25/2011,6,3.1952
10/25/2011,7,6.4302
10/25/2011,8,4.9124
10/25/2011,9,4.3140
10/25/2011,10,6.1364
10/25/2011,11,4.0001
10/25/2011,12,3.4728
10/25/2011,13,4.2312
10/25/2011,14,5.8532
10/25/2011,15,5.4618
10/25/2011,16,4.9953
10/25/2011,17,3.9379
10/25/2011,18,4.3833
10/25/2011,19,5.3164
10/25/2011,20,5.6647
10/25/2011,21,6.7476
10/25/2011,22,5.4762
10/25/2011,23,4.0486
10/26/2011,0,4.0537
10/26/2011,1,5.4392
10/26/2011,2,6.0109
10/26/2011,3,3.7805
10/26/2011,4,1.0157
10/26/2011,5,0.2931
10/26/2011,6,0.2931
10/26/2011,7,0.2931
10/26/2011,8,0.2931
10/26/2011,9,0.2931
10/26/2011,10,0.2931
10/26/2011,11,0.2931
10/26/2011,12,0.2931
10/26/2011,13,0.2931
10/26/2011,14,0.2931
10/26/2011,15,0.2931
10/26/2011,16,0.2931
10/26/2011,17,0.2931
10/26/2011,18,0.2931
10/26/2011,19,0.2931
10/26/2011,20,0.2931
10/26/2011,21,0.2931
10/26/2011,22,0.2931
10/26/2011,23,0.2931
10/27/2011,0,0.2931
10/27/2011,1,0.2931
10/27/2011,2,0.2931
10/27/2011,3,0.2931
10/27/2011,4,0.2931
10/27/2011,5,0.2931
10/27/2011,6,0.2931
10/27/2011,7,0.2931
10/27/2011,8,1.3781
10/27/2011,9,3.2128
10/27/2011,10,4.1912
10/27/2011,11,7.1140
10/27/2011,12,7.1913
10/27/2011,13,2.8889
10/27/2011,14,0.9716
10/27/2011,15,3.9507
10/27/2011,16,6.4535
10/27/2011,17,6.4028
10/27/2011,18,1.9992
10/27/2011,19,3.3098
10/27/2011,20,2.5871
10/27/2011,21,2.9567
10/27/2011,22,3.7906
10/27/2011,23,3.4826
10/28/2011,0,2.6597
10/28/2011,1,2.9501
10/28/2011,2,3.4839
10/28/2011,3,5.6934
10/28/2011,4,8.0540
10/28/2011,5,10.9997
10/28/2011,6,8.5826
10/28/2011,7,3.7737
10/28/2011,8,1.8503
10/28/2011,9,1.4679
10/28/2011,10,1.4771
10/28/2011,11,3.7901
10/28/2011,12,4.7038
10/28/2011,13,5.2359
10/28/2011,14,5.5147
10/28/2011,15,4.5537
10/28/2011,16,2.6423
10/28/2011,17,1.0204
10/28/2011,18,1.8173
10/28/2011,19,2.1446
10/28/2011,20,3.0539
10/28/2011,21,2.4249
10/28/2011,22,2.5386
10/28/2011,23,7.2916
10/29/2011,0,3.5288
10/29/2011,1,9.4175
10/29/2011,2,10.3054
10/29/2011,3,7.1025
10/29/2011,4,10.7525
10/29/2011,5,10.8098
10/29/2011,6,11.6023
10/29/2011,7,11.4826
10/29/2011,8,10.9190
10/29/2011,9,14.1953
10/29/2011,10,7.7906
10/29/2011,11,11.3747
10/29/2011,12,9.9912
10/29/2011,13,9.4414
10/29/2011,14,6.5206
10/29/2011,15,5.8011
10/29/2011,16,10.7885
10/29/2011,17,13.0906
10/29/2011,18,14.2706
10/29/2011,19,11.5050
10/29/2011,20,13.6383
10/29/2011,21,12.2932
10/29/2011,22,6.0138
10/29/2011,23,4.3581
10/30/2011,0,1.4603
10/30/2011,1,5.5899
10/30/2011,2,7.8572
10/30/2011,3,5.8078
10/30/2011,4,1.6141
10/30/2011,5,0.7726
10/30/2011,6,2.3676
10/30/2011,7,8.5720
10/30/2011,8,10.3761
10/30/2011,9,3.2100
10/30/2011,10,1.6256
10/30/2011,11,0.8582
10/30/2011,12,1.9787
10/30/2011,13,1.5456
10/30/2011,14,1.7364
10/30/2011,15,2.4606
10/30/2011,16,5.5144
10/30/2011,17,8.5417
10/30/2011,18,11.0259
10/30/2011,19,10.7093
10/30/2011,20,8.0510
10/30/2011,21,3.8325
10/30/2011,22,2.0481
10/30/2011,23,1.5480
10/31/2011,0,2.8628
10/31/2011,1,9.2670
10/31/2011,2,11.9229
10/31/2011,3,10.7945
10/31/2011,4,12.2308
10/31/2011,5,7.5169
10/31/2011,6,6.5619
10/31/2011,7,7.4806
10/31/2011,8,3.8848
10/31/2011,9,6.0947
10/31/2011,10,8.8941
10/31/2011,11,9.3353
10/31/2011,12,10.5284
10/31/2011,13,12.4954
10/31/2011,14,13.2884
10/31/2011,15,10.2530
10/31/2011,16,8.3716
10/31/2011,17,6.0859
10/31/2011,18,4.8231
10/31/2011,19,2.6560
10/31/2011,20,3.3770
10/31/2011,21,6.7178
10/31/2011,22,7.4213
10/31/2011,23,5.4660
11/1/2011,0,1.3539
11/1/2011,1,1.2862
11/1/2011,2,1.0248
11/1/2011,3,2.5424
11/1/2011,4,4.1663
11/1/2011,5,4.4273
11/1/2011,6,8.0851
11/1/2011,7,7.2037
11/1/2011,8,4.1803
11/1/2011,9,2.6746
11/1/2011,10,1.8339
11/1/2011,11,1.6196
11/1/2011,12,1.7414
11/1/2011,13,1.0024
11/1/2011,14,2.0685
11/1/2011,15,3.2409
11/1/2011,16,2.8137
11/1/2011,17,4.5472
11/1/2011,18,5.2139
11/1/2011,19,4.1806
11/1/2011,20,6.4269
11/1/2011,21,9.1840
11/1/2011,22,9.8912
11/1/2011,23,10.1330
11/2/2011,0,9.1944
11/2/2011,1,8.9389
11/2/2011,2,7.8430
11/2/2011,3,9.6020
11/2/2011,4,8.4812
11/2/2011,5,7.4310
11/2/2011,6,7.3826
11/2/2011,7,6.6586
11/2/2011,8,5.1562
11/2/2011,9,2.9408
11/2/2011,10,2.8172
11/2/2011,11,2.3478
11/2/2011,12,1.9276
11/2/2011,13,1.4834
11/2/2011,14,1.2333
11/2/2011,15,2.5532
11/2/2011,16,3.8810
11/2/2011,17,3.6187
11/2/2011,18,3.0079
11/2/2011,19,2.2132
11/2/2011,20,3.1260
11/2/2011,21,1.8199
11/2/2011,22,1.8275
11/2/2011,23,1.7288
11/3/2011,0,0.5529
11/3/2011,1,0.7026
11/3/2011,2,1.9789
11/3/2011,3,4.0132
11/3/2011,4,2.5015
11/3/2011,5,2.3328
11/3/2011,6,1.3588
11/3/2011,7,3.3402
11/3/2011,8,2.7045
11/3/2011,9,2.0741
11/3/2011,10,0.6890
11/3/2011,11,1.6162
11/3/2011,12,2.8367
11/3/2011,13,1.3701
11/3/2011,14,1.2403
11/3/2011,15,1.4518
11/3/2011,16,0.7402
11/3/2011,17,1.0978
11/3/2011,18,2.1872
11/3/2011,19,1.7895
11/3/2011,20,1.9340
11/3/2011,21,0.5390
11/3/2011,22,1.3335
11/3/2011,23,1.1795
11/4/2011,0,1.3626
11/4/2011,1,1.1244
11/4/2011,2,2.5749
11/4/2011,3,2.9739
11/4/2011,4,2.2017
11/4/2011,5,4.4476
11/4/2011,6,5.5116
11/4/2011,7,4.7980
11/4/2011,8,3.6656
11/4/2011,9,5.7325
11/4/2011,10,6.6635
11/4/2011,11,5.8813
11/4/2011,12,6.0269
11/4/2011,13,5.0982
11/4/2011,14,1.9603
11/4/2011,15,3.5126
11/4/2011,16,3.2427
11/4/2011,17,2.6414
11/4/2011,18,1.9895
11/4/2011,19,4.4161
11/4/2011,20,10.2514
11/4/2011,21,6.3487
11/4/2011,22,5.5862
11/4/2011,23,3.5164
11/5/2011,0,4.8484
11/5/2011,1,3.6780
11/5/2011,2,6.1524
11/5/2011,3,8.7467
11/5/2011,4,8.1574
11/5/2011,5,8.4664
11/5/2011,6,8.8095
11/5/2011,7,11.0077
11/5/2011,8,11.7916
11/5/2011,9,13.8035
11/5/2011,10,12.4092
11/5/2011,11,11.9930
11/5/2011,12,6.3092
11/5/2011,13,3.8829
11/5/2011,14,4.7457
11/5/2011,15,7.7784
11/5/2011,16,8.4298
11/5/2011,17,10.8592
11/5/2011,18,13.9717
11/5/2011,19,10.1853
11/5/2011,20,10.8991
11/5/2011,21,11.9823
11/5/2011,22,9.8226
11/5/2011,23,9.9728
11/6/2011,0,7.8845
11/6/2011,1,7.6492
11/6/2011,2,8.3972
11/6/2011,3,2.2237
11/6/2011,4,2.2746
11/6/2011,5,2.2207
11/6/2011,6,1.6209
11/6/2011,7,3.4108
11/6/2011,8,3.0736
11/6/2011,9,3.3269
11/6/2011,10,1.8600
11/6/2011,11,2.9212
11/6/2011,12,3.1554
11/6/2011,13,2.3956
11/6/2011,14,2.8174
11/6/2011,15,1.6358
11/6/2011,16,2.5368
11/6/2011,17,1.7075
11/6/2011,18,3.0998
11/6/2011,19,4.5389
11/6/2011,20,7.0984
11/6/2011,21,6.4126
11/6/2011,22,3.1036
11/6/2011,23,3.0266
11/7/2011,0,4.6037
11/7/2011,1,4.3424
11/7/2011,2,5.0444
11/7/2011,3,4.3851
11/7/2011,4,3.4182
11/7/2011,5,4.1258
11/7/2011,6,4.9264
11/7/2011,7,3.7415
11/7/2011,8,3.6808
11/7/2011,9,4.0493
11/7/2011,10,3.0030
11/7/2011,11,3.6773
11/7/2011,12,3.5675
11/7/2011,13,3.6660
11/7/2011,14,4.7871
11/7/2011,15,4.8496
11/7/2011,16,4.9951
11/7/2011,17,4.7340
11/7/2011,18,4.6336
11/7/2011,19,3.7570
11/7/2011,20,1.9600
11/7/2011,21,1.8203
11/7/2011,22,1.2748
11/7/2011,23,2.4029
11/8/2011,0,2.3751
11/8/2011,1,0.5716
11/8/2011,2,1.1066
11/8/2011,3,2.8795
11/8/2011,4,1.7110
11/8/2011,5,2.2803
11/8/2011,6,2.5599
11/8/2011,7,1.7907
11/8/2011,8,1.0742
11/8/2011,9,1.3303
11/8/2011,10,2.8953
11/8/2011,11,3.6130
11/8/2011,12,3.1253
11/8/2011,13,2.7855
11/8/2011,14,3.0117
11/8/2011,15,2.4479
11/8/2011,16,1.9865
11/8/2011,17,2.0538
11/8/2011,18,0.7688
11/8/2011,19,1.2617
11/8/2011,20,2.2119
11/8/2011,21,3.6811
11/8/2011,22,3.5962
11/8/2011,23,7.7760
11/9/2011,0,10.8513
11/9/2011,1,9.1502
11/9/2011,2,6.6215
11/9/2011,3,4.3684
11/9/2011,4,3.5804
11/9/2011,5,1.9152
11/9/2011,6,3.0199
11/9/2011,7,2.8515
11/9/2011,8,2.3210
11/9/2011,9,2.2659
11/9/2011,10,2.4825
11/9/2011,11,2.0062
11/9/2011,12,2.5520
11/9/2011,13,1.8733
11/9/2011,14,2.4412
11/9/2011,15,2.0252
11/9/2011,16,2.6590
11/9/2011,17,3.1932
11/9/2011,18,4.4658
11/9/2011,19,5.4352
11/9/2011,20,5.8354
11/9/2011,21,7.7738
11/9/2011,22,4.2003
11/9/2011,23,5.6656
11/10/2011,0,4.4045
11/10/2011,1,4.7268
11/10/2011,2,7.7031
11/10/2011,3,3.8736
11/10/2011,4,3.5592
11/10/2011,5,2.8015
11/10/2011,6,5.4331
11/10/2011,7,5.0633
11/10/2011,8,8.7110
11/10/2011,9,8.8445
11/10/2011,10,8.7777
11/10/2011,11,10.5360
11/10/2011,12,11.6979
11/10/2011,13,10.5459
11/10/2011,14,11.0061
11/10/2011,15,9.7273
11/10/2011,16,12.1855
11/10/2011,17,12.1447
11/10/2011,18,12.0586
11/10/2011,19,9.2645
11/10/2011,20,13.2356
11/10/2011,21,23.8941
11/10/2011,22,16.6169
11/10/2011,23,11.6494
11/11/2011,0,14.8165
11/11/2011,1,7.1123
11/11/2011,2,8.5227
11/11/2011,3,9.7768
11/11/2011,4,9.6088
11/11/2011,5,13.6085
11/11/2011,6,16.0506
11/11/2011,7,16.7058
11/11/2011,8,16.5747
11/11/2011,9,10.5094
11/11/2011,10,6.1415
11/11/2011,11,4.1084
11/11/2011,12,1.9997
11/11/2011,13,2.1976
11/11/2011,14,1.3765
11/11/2011,15,2.2340
11/11/2011,16,2.6703
11/11/2011,17,1.9909
11/11/2011,18,2.7729
11/11/2011,19,1.8509
11/11/2011,20,2.4403
11/11/2011,21,3.2020
11/11/2011,22,7.3050
11/11/2011,23,7.5185
11/12/2011,0,10.3687
11/12/2011,1,11.4695
11/12/2011,2,14.5258
11/12/2011,3,13.4039
11/12/2011,4,8.7302
11/12/2011,5,9.6842
11/12/2011,6,4.7928
11/12/2011,7,4.4132
11/12/2011,8,5.5779
11/12/2011,9,16.3210
11/12/2011,10,24.5777
11/12/2011,11,25.4790
11/12/2011,12,23.2912
11/12/2011,13,26.9156
11/12/2011,14,21.7253
11/12/2011,15,19.3194
11/12/2011,16,14.9633
11/12/2011,17,16.0878
11/12/2011,18,11.2160
11/12/2011,19,9.6234
11/12/2011,20,8.8591
11/12/2011,21,8.9491
11/12/2011,22,12.5574
11/12/2011,23,11.9468
11/13/2011,0,15.8270
11/13/2011,1,14.4978
11/13/2011,2,9.7633
11/13/2011,3,11.7279
11/13/2011,4,8.0374
11/13/2011,5,5.6921
11/13/2011,6,4.2500
11/13/2011,7,3.8813
11/13/2011,8,4.1430
11/13/2011,9,4.5553
11/13/2011,10,7.4495
11/13/2011,11,10.1575
11/13/2011,12,11.5867
11/13/2011,13,8.0094
11/13/2011,14,7.7762
11/13/2011,15,10.1133
11/13/2011,16,11.0084
11/13/2011,17,9.3430
11/13/2011,18,5.5199
11/13/2011,19,6.9790
11/13/2011,20,6.3564
11/13/2011,21,9.5720
11/13/2011,22,13.1213
11/13/2011,23,12.4701
11/14/2011,0,12.0392
11/14/2011,1,9.1890
11/14/2011,2,8.0516
11/14/2011,3,7.1953
11/14/2011,4,5.1968
11/14/2011,5,6.2040
11/14/2011,6,6.2806
11/14/2011,7,5.1768
11/14/2011,8,4.5131
11/14/2011,9,4.6334
11/14/2011,10,5.8696
11/14/2011,11,8.5093
11/14/2011,12,9.0010
11/14/2011,13,8.0166
11/14/2011,14,8.1671
11/14/2011,15,8.4724
11/14/2011,16,7.8232
11/14/2011,17,8.3388
11/14/2011,18,4.4488
11/14/2011,19,4.6192
11/14/2011,20,13.2593
11/14/2011,21,12.7461
11/14/2011,22,12.3652
11/14/2011,23,16.9195
11/15/2011,0,14.9564
11/15/2011,1,11.2750
11/15/2011,2,8.0747
11/15/2011,3,3.8523
11/15/2011,4,7.2393
11/15/2011,5,5.9881
11/15/2011,6,7.3997
11/15/2011,7,10.8792
11/15/2011,8,7.5926
11/15/2011,9,8.8723
11/15/2011,10,6.4793
11/15/2011,11,5.0390
11/15/2011,12,7.8366
11/15/2011,13,10.0590
11/15/2011,14,7.1163
11/15/2011,15,8.4527
11/15/2011,16,7.5424
11/15/2011,17,7.9534
11/15/2011,18,6.6832
11/15/2011,19,4.8094
11/15/2011,20,5.6819
11/15/2011,21,5.1637
11/15/2011,22,4.8293
11/15/2011,23,7.0613
11/16/2011,0,6.6406
11/16/2011,1,6.8998
11/16/2011,2,3.6856
11/16/2011,3,3.0815
11/16/2011,4,1.1336
11/16/2011,5,1.6452
11/16/2011,6,2.1958
11/16/2011,7,3.2177
11/16/2011,8,7.9029
11/16/2011,9,10.2515
11/16/2011,10,4.8969
11/16/2011,11,5.5283
11/16/2011,12,3.9747
11/16/2011,13,3.9204
11/16/2011,14,3.3942
11/16/2011,15,2.7655
11/16/2011,16,5.2328
11/16/2011,17,5.5694
11/16/2011,18,4.2830
11/16/2011,19,4.0263
11/16/2011,20,4.1225
11/16/2011,21,2.7232
11/16/2011,22,1.9016
11/16/2011,23,2.2441
11/17/2011,0,2.6896
11/17/2011,1,9.5314
11/17/2011,2,10.1526
11/17/2011,3,4.3031
11/17/2011,4,9.6422
11/17/2011,5,10.8600
11/17/2011,6,7.8833
11/17/2011,7,5.9309
11/17/2011,8,4.6543
11/17/2011,9,4.5363
11/17/2011,10,6.0320
11/17/2011,11,7.2975
11/17/2011,12,10.7694
11/17/2011,13,10.6476
11/17/2011,14,10.1563
11/17/2011,15,8.9068
11/17/2011,16,9.4903
11/17/2011,17,5.9337
11/17/2011,18,3.5139
11/17/2011,19,3.5927
11/17/2011,20,2.6184
11/17/2011,21,3.7257
11/17/2011,22,4.3567
11/17/2011,23,2.0263
11/18/2011,0,3.0110
11/18/2011,1,4.6138
11/18/2011,2,6.6408
11/18/2011,3,6.2243
11/18/2011,4,11.2256
11/18/2011,5,15.2840
11/18/2011,6,10.9698
11/18/2011,7,12.1816
11/18/2011,8,15.9848
11/18/2011,9,14.3221
11/18/2011,10,13.1902
11/18/2011,11,5.8251
11/18/2011,12,10.0834
11/18/2011,13,9.6374
11/18/2011,14,4.9617
11/18/2011,15,6.2676
11/18/2011,16,3.7852
11/18/2011,17,6.6105
11/18/2011,18,5.5075
11/18/2011,19,2.8734
11/18/2011,20,3.4448
11/18/2011,21,8.8264
11/18/2011,22,10.5427
11/18/2011,23,9.0967
11/19/2011,0,4.2641
11/19/2011,1,7.2485
11/19/2011,2,7.1693
11/19/2011,3,5.4845
11/19/2011,4,3.9967
11/19/2011,5,6.2893
11/19/2011,6,1.4932
11/19/2011,7,1.9008
11/19/2011,8,2.9656
11/19/2011,9,2.9343
11/19/2011,10,2.4497
11/19/2011,11,2.3620
11/19/2011,12,2.7454
11/19/2011,13,2.2662
11/19/2011,14,2.6504
11/19/2011,15,1.8904
11/19/2011,16,3.1455
11/19/2011,17,6.3107
11/19/2011,18,6.3934
11/19/2011,19,4.5700
11/19/2011,20,3.2253
11/19/2011,21,2.0338
11/19/2011,22,5.1634
11/19/2011,23,5.9561
11/20/2011,0,7.8106
11/20/2011,1,7.5027
11/20/2011,2,5.4116
11/20/2011,3,3.0597
11/20/2011,4,2.6187
11/20/2011,5,1.4753
11/20/2011,6,1.1168
11/20/2011,7,0.7143
11/20/2011,8,0.8717
11/20/2011,9,0.7289
11/20/2011,10,1.2466
11/20/2011,11,1.1319
11/20/2011,12,1.5168
11/20/2011,13,1.8402
11/20/2011,14,1.8824
11/20/2011,15,1.5847
11/20/2011,16,0.9148
11/20/2011,17,1.7110
11/20/2011,18,2.5769
11/20/2011,19,4.0278
11/20/2011,20,3.3995
11/20/2011,21,4.0526
11/20/2011,22,0.9092
11/20/2011,23,0.9722
11/21/2011,0,1.8553
11/21/2011,1,2.6263
11/21/2011,2,3.5231
11/21/2011,3,3.1682
11/21/2011,4,4.7802
11/21/2011,5,4.2498
11/21/2011,6,3.0072
11/21/2011,7,1.0725
11/21/2011,8,0.8078
11/21/2011,9,1.7559
11/21/2011,10,1.6814
11/21/2011,11,0.7349
11/21/2011,12,1.9989
11/21/2011,13,1.5749
11/21/2011,14,1.6618
11/21/2011,15,2.7669
11/21/2011,16,1.6045
11/21/2011,17,3.7701
11/21/2011,18,2.9014
11/21/2011,19,3.0751
11/21/2011,20,6.5879
11/21/2011,21,6.2492
11/21/2011,22,4.0433
11/21/2011,23,6.4702
11/22/2011,0,6.9710
11/22/2011,1,5.3203
11/22/2011,2,6.0393
11/22/2011,3,7.3437
11/22/2011,4,6.7987
11/22/2011,5,6.9291
11/22/2011,6,5.9015
11/22/2011,7,10.6126
11/22/2011,8,13.8292
11/22/2011,9,14.7140
11/22/2011,10,12.4686
11/22/2011,11,7.7878
11/22/2011,12,10.9890
11/22/2011,13,8.4826
11/22/2011,14,7.9650
11/22/2011,15,8.4447
11/22/2011,16,8.2676
11/22/2011,17,8.4846
11/22/2011,18,8.5106
11/22/2011,19,6.6924
11/22/2011,20,8.6659
11/22/2011,21,8.0342
11/22/2011,22,9.4858
11/22/2011,23,14.7242
11/23/2011,0,7.2302
11/23/2011,1,8.8196
11/23/2011,2,13.7857
11/23/2011,3,7.2551
11/23/2011,4,13.3833
11/23/2011,5,16.6494
11/23/2011,6,12.5890
11/23/2011,7,2.5391
11/23/2011,8,3.0018
11/23/2011,9,3.8980
11/23/2011,10,2.4827
11/23/2011,11,1.3617
11/23/2011,12,1.6240
11/23/2011,13,3.2857
11/23/2011,14,2.2951
11/23/2011,15,0.9129
11/23/2011,16,1.3408
11/23/2011,17,4.9509
11/23/2011,18,5.4487
11/23/2011,19,3.9041
11/23/2011,20,4.0274
11/23/2011,21,2.6029
11/23/2011,22,1.7393
11/23/2011,23,1.4014
11/24/2011,0,1.5263
11/24/2011,1,3.5060
11/24/2011,2,4.8206
11/24/2011,3,1.5279
11/24/2011,4,2.8935
11/24/2011,5,1.5733
11/24/2011,6,1.5207
11/24/2011,7,1.3210
11/24/2011,8,1.9420
11/24/2011,9,5.1154
11/24/2011,10,7.5851
11/24/2011,11,4.4488
11/24/2011,12,3.6978
11/24/2011,13,3.9214
11/24/2011,14,3.3199
11/24/2011,15,3.0469
11/24/2011,16,1.9714
11/24/2011,17,0.8730
11/24/2011,18,2.0231
11/24/2011,19,2.6830
11/24/2011,20,1.4714
11/24/2011,21,6.0809
11/24/2011,22,3.8082
11/24/2011,23,6.6507
11/25/2011,0,4.4539
11/25/2011,1,1.8780
11/25/2011,2,4.2611
11/25/2011,3,15.5236
11/25/2011,4,18.5678
11/25/2011,5,10.1550
11/25/2011,6,7.9712
11/25/2011,7,12.2156
11/25/2011,8,5.6638
11/25/2011,9,9.0731
11/25/2011,10,6.9189
11/25/2011,11,8.6206
11/25/2011,12,9.0768
11/25/2011,13,9.7354
11/25/2011,14,9.9674
11/25/2011,15,8.6833
11/25/2011,16,6.0372
11/25/2011,17,9.0814
11/25/2011,18,8.6883
11/25/2011,19,7.1656
11/25/2011,20,11.2816
11/25/2011,21,6.8546
11/25/2011,22,8.5548
11/25/2011,23,8.1077
11/26/2011,0,10.5907
11/26/2011,1,4.1773
11/26/2011,2,4.3621
11/26/2011,3,5.9794
11/26/2011,4,3.9521
11/26/2011,5,1.4757
11/26/2011,6,5.0769
11/26/2011,7,4.0226
11/26/2011,8,4.2704
11/26/2011,9,2.5635
11/26/2011,10,3.2571
11/26/2011,11,4.5819
11/26/2011,12,4.6668
11/26/2011,13,4.5374
11/26/2011,14,3.9190
11/26/2011,15,3.6272
11/26/2011,16,2.6389
11/26/2011,17,2.1100
11/26/2011,18,4.4942
11/26/2011,19,5.3208
11/26/2011,20,6.1755
11/26/2011,21,5.2593
11/26/2011,22,2.5544
11/26/2011,23,1.4635
11/27/2011,0,3.3670
11/27/2011,1,3.4172
11/27/2011,2,3.8968
11/27/2011,3,5.0276
11/27/2011,4,2.3413
11/27/2011,5,3.1564
11/27/2011,6,1.6767
11/27/2011,7,1.2574
11/27/2011,8,4.3738
11/27/2011,9,2.1796
11/27/2011,10,1.0210
11/27/2011,11,2.6994
11/27/2011,12,3.2597
11/27/2011,13,5.8901
11/27/2011,14,10.4707
11/27/2011,15,11.2299
11/27/2011,16,10.2021
11/27/2011,17,13.3981
11/27/2011,18,12.1131
11/27/2011,19,8.3104
11/27/2011,20,10.0931
11/27/2011,21,10.0665
11/27/2011,22,9.0367
11/27/2011,23,9.4746
11/28/2011,0,8.4250
11/28/2011,1,3.8456
11/28/2011,2,10.1995
11/28/2011,3,5.9464
11/28/2011,4,5.8275
11/28/2011,5,13.3285
11/28/2011,6,18.9298
11/28/2011,7,22.2500
11/28/2011,8,8.8151
11/28/2011,9,4.3912
