"codigoestacion","codigosensor","fechaobservacion","valorobservado","nombreestacion","departamento","municipio","zonahidrografica","latitud","longitud","descripcionsensor","unidadmedida"
"0029065501","0103","2020-06-03T12:25:00.000","0","CIENAGA,LA  - AUT","MAGDALENA","CIÉNAGA","BAJO MAGDALENA","10.89785833","-74.08156667","Velocidad Viento (10 min)","m/s"
"2401500086","0103","2020-06-03T13:00:00.000","4.5","TUNJA-U.P.T.C - AUT","BOYACÁ","SAMACÁ","SOGAMOSO","5.4417","-73.5522","Velocidad Viento (10 min)","m/s"
"0026135503","0103","2020-06-03T06:15:00.000","0","NARANJAL  - AUT","CALDAS","CHINCHINA","CAUCA","4.971944444","-75.65221944","Velocidad Viento (10 min)","m/s"
"1602500110","0103","2020-06-03T08:10:00.000","0.6","ARBOLEDAS - AUT","NORTE DE SANTANDER","ARBOLEDAS","CATATUMBO","7.645111111","-72.799169444","Velocidad Viento (10 min)","m/s"
"1206500136","0103","2020-06-03T05:00:00.000","1.2","UNIVERSIDAD UNAD CARTAGENA - AUT","BOLIVAR","CARTAGENA DE INDIAS","CARIBE - LITORAL","10.400311111","-75.513280556","Velocidad Viento (10 min)","m/s"
"0026155503","0103","2020-06-03T12:50:00.000","1.985254","PLANALTO  - AUT","CALDAS","MANIZALES","CAUCA","4.989722222","-75.58971944","Velocidad Viento (10 min)","m/s"
"0023065110","0103","2020-06-03T14:30:00.000","1.6","YACOPI  - AUT","CUNDINAMARCA","YACOPÍ","MEDIO MAGDALENA","5.484166667","-74.35458333","Velocidad Viento (10 min)","m/s"
"0026015050","0103","2020-06-03T16:30:00.000","5","PALETARA  - AUT","CAUCA","PURACÉ (COCONUCO)","CAUCA","2.191722222","-76.48202778","Velocidad Viento (10 min)","m/s"
"0024015503","0103","2020-06-03T04:05:00.000","0","CONFINES  - AUT","SANTANDER","CONFINES","SOGAMOSO","6.373027778","-73.20760833","Velocidad Viento (10 min)","m/s"
"0026205501","0103","2020-06-03T07:20:00.000","0.008438026","EL ROSARIO  - AUT","ANTIOQUIA","VENECIA","CAUCA","5.625830556","-75.70527778","Velocidad Viento (10 min)","m/s"
"0024035360","0103","2020-06-03T09:50:00.000","1.9","SOCHA - AUT","BOYACÁ","SOCHA","SOGAMOSO","5.985416667","-72.99702778","Velocidad Viento (10 min)","m/s"
"2401500086","0103","2020-06-03T02:10:00.000","0.3","TUNJA-U.P.T.C - AUT","BOYACÁ","SAMACÁ","SOGAMOSO","5.4417","-73.5522","Velocidad Viento (10 min)","m/s"
"0052020070","0103","2020-06-03T12:30:00.000","1.2","SANTIAGO","CAUCA","SAN SEBASTIÁN","PATÍA","1.814166667","-76.78288889","Velocidad Viento (10 min)","m/s"
"0056125730","0103","2020-06-03T17:30:00.000","0.7","ESTRELLA DE AGUA - AUT","QUINDÍO","SALENTO","CAUCA","4.62325","-75.430961111","Velocidad Viento (10 min)","m/s"
"0016025040","0103","2020-06-03T03:50:00.000","0.9","CINERA-VILLA OLGA","NORTE DE SANTANDER","CÚCUTA","CATATUMBO","8.167777778","-72.46861111","Velocidad Viento (10 min)","m/s"
"0051025080","0103","2020-06-03T10:40:00.000","2.2","ALTAQUER - AUT","NARIÑO","BARBACOAS","MIRA","1.248333333","-78.0925","Velocidad Viento (10 min)","m/s"
"2612500124","0103","2020-06-03T16:40:00.000","0.6","PIJAO - AUT","QUINDÍO","PIJAO","CAUCA","4.331361111","-75.684138889","Velocidad Viento (10 min)","m/s"
"0035075080","0103","2020-06-03T23:20:00.000","1.9","PARAMO RABANAL - AUT","BOYACÁ","VENTAQUEMADA","META","5.392388889","-73.56277778","Velocidad Viento (10 min)","m/s"
"0031095030","0103","2020-06-03T02:30:00.000","0.5","PTO INIRIDA","GUAINÍA","INÍRIDA","INÍRIDA","3.868","-67.932","Velocidad Viento (10 min)","m/s"
"2621500070","0103","2020-06-03T10:40:00.000","0.9","ITUANGO - AUT","ANTIOQUIA","ITUANGO","CAUCA","7.175363889","-75.766358333","Velocidad Viento (10 min)","m/s"
"0025025350","0103","2020-06-03T20:40:00.000","1.1","PUERTA ROJA - AUT","SUCRE","SINCELEJO","BAJO MAGDALENA- CAUCA -SAN JORGE","9.316388889","-75.3875","Velocidad Viento (10 min)","m/s"
"0035215020","0103","2020-06-03T01:10:00.000","0.4","APTO YOPAL","CASANARE","YOPAL","META","5.32","-72.388","Velocidad Viento (10 min)","m/s"
"0016055501","0103","2020-06-03T13:15:00.000","3.352253","GABRIEL MARIA  - AUT","NORTE DE SANTANDER","CONVENCIÓN","CATATUMBO","8.412497222","-73.33944167","Velocidad Viento (10 min)","m/s"
"0023025502","0103","2020-06-03T12:05:00.000","0.905131","ALMACAFE LETRAS  - AUT","CALDAS","MANIZALES","MEDIO MAGDALENA","5.044997222","-75.33221944","Velocidad Viento (10 min)","m/s"
"0035025501","0103","2020-06-03T00:25:00.000","0","QUETAME  - AUT","CUNDINAMARCA","QUETAME","META","4.297941667","-73.87238889","Velocidad Viento (10 min)","m/s"
"0017035010","0103","2020-06-03T05:20:00.000","12.1","SERRANILLA","SAN ANDRÉS PROVIDENCIA","SAN ANDRÉS","ISLAS CARIBE","15.797","-79.852","Velocidad Viento (10 min)","m/s"
"0026085501","0103","2020-06-03T06:20:00.000","0","LA CELIA  - AUT","RISARALDA","LA CELIA","CAUCA","5.001330556","-75.998","Velocidad Viento (10 min)","m/s"
"3507500133","0103","2020-06-03T03:40:00.000","1.9","TEATINOS - AUT","BOYACÁ","BOYACÁ","META","5.422822222","-73.375777778","Velocidad Viento (10 min)","m/s"
"0012045020","0103","2020-06-03T09:40:00.000","1","CRISTO REY  - AUT","CORDOBA","PUERTO ESCONDIDO","CARIBE - LITORAL","9.071111111","-76.22444444","Velocidad Viento (10 min)","m/s"
"0026125507","0103","2020-06-03T02:55:00.000","0","ARTURO GOMEZ  - AUT","VALLE DEL CAUCA","ALCALÁ","CAUCA","4.671388889","-75.77721944","Velocidad Viento (10 min)","m/s"
"0024055070","0103","2020-06-03T00:30:00.000","3.3","SAN  VICENTE DE CHUCURI  - AUT","SANTANDER","SAN VICENTE DE CHUCURÍ","MEDIO MAGDALENA","6.823388889","-73.47205556","Velocidad Viento (10 min)","m/s"
"0035185010","0103","2020-06-03T05:10:00.000","0.4","LA PALOMERA - AUT","META","PUERTO LÓPEZ","META","4.260361111","-72.56447222","Velocidad Viento (10 min)","m/s"
"0029004520","0103","2020-06-03T01:50:00.000","1.4","ESCUELA NAVAL BARRANQUILLA  - AUT","ATLANTICO","BARRANQUILLA","BAJO MAGDALENA","11.00638889","-74.785","Velocidad Viento (10 min)","m/s"
"0036015501","0103","2020-06-03T16:20:00.000","2.293727","TAMARA  - AUT","CASANARE","TÁMARA","CASANARE","5.872219444","-72.11944167","Velocidad Viento (10 min)","m/s"
"2319500137","0103","2020-06-03T05:40:00.000","0.4","VETAS - AUT","SANTANDER","VETAS","MEDIO MAGDALENA","7.3102","-72.8762","Velocidad Viento (10 min)","m/s"
"0026155150","0103","2020-06-03T16:20:00.000","1.3","LAS BRISAS - AUT","CALDAS","VILLAMARIA","MEDIO MAGDALENA","4.934527778","-75.35038889","Velocidad Viento (10 min)","m/s"
"0026165501","0103","2020-06-03T07:40:00.000","2.632966","EL CIPRES  - AUT","CALDAS","SALAMINA","CAUCA","5.433333333","-75.5","Velocidad Viento (10 min)","m/s"
"2319500125","0103","2020-06-03T16:40:00.000","1.5","POLIDEPORTIVO CACHIRA - AUT","NORTE DE SANTANDER","CÁCHIRA","MEDIO MAGDALENA","7.649638889","-73.178361111","Velocidad Viento (10 min)","m/s"
"0016035010","0103","2020-06-03T17:20:00.000","0.8","TIBU  - AUT","NORTE DE SANTANDER","TIBÚ","CATATUMBO","8.638333333","-72.72666667","Velocidad Viento (10 min)","m/s"
"0024015503","0103","2020-06-03T06:25:00.000","0.4730305","CONFINES  - AUT","SANTANDER","CONFINES","SOGAMOSO","6.373027778","-73.20760833","Velocidad Viento (10 min)","m/s"
"0023125501","0103","2020-06-03T00:55:00.000","0","PAUNA  - AUT","BOYACÁ","PAUNA","MEDIO MAGDALENA","5.657130556","-73.96032778","Velocidad Viento (10 min)","m/s"
"0024035390","0103","2020-06-03T21:00:00.000","3.7","PARAMO ALMORZADERO  - AUT","SANTANDER","CERRITO","SOGAMOSO","6.945388889","-72.69633333","Velocidad Viento (10 min)","m/s"
"2604500134","0103","2020-06-03T12:50:00.000","0.7","TORIBIO ALERTAS   TORIBIO - AUT","CAUCA","TORIBÍO","CAUCA","2.952388889","-76.262083333","Velocidad Viento (10 min)","m/s"
"0021105030","0103","2020-06-03T10:30:00.000","0.6","ALGECIRAS - AUT","HUILA","ALGECIRAS","ALTO MAGDALENA","2.521694444","-75.32225","Velocidad Viento (10 min)","m/s"
"5102500128","0103","2020-06-03T19:00:00.000","0.9","RESERVA NATURAL LA PLANADA - AUT","NARIÑO","RICAURTE","MIRA","1.157833333","-77.9765","Velocidad Viento (10 min)","m/s"
"0011045010","0103","2020-06-03T23:40:00.000","0.5","PR CHOCO: APTO EL CARANO","CHOCO","QUIBDÓ","ATRATO - DARIÉN","5.691","-76.644","Velocidad Viento (10 min)","m/s"
"0011025501","0103","2020-06-03T15:05:00.000","19.83998","CARMEN DE ATRATO  - AUT","CHOCO","EL CARMEN","ATRATO - DARIÉN","5.888719444","-76.14516667","Velocidad Viento (10 min)","m/s"
"0035085070","0103","2020-06-03T11:00:00.000","0.5","SANTA MARIA - AUT","BOYACÁ","SANTA MARÍA","META","4.84125","-73.25669444","Velocidad Viento (10 min)","m/s"
"0015015120","0103","2020-06-03T01:20:00.000","1.4","UNIVERSIDAD TECNOLOGICA  - AUT","MAGDALENA","SANTA MARTA","CARIBE - GUAJIRA","11.22305556","-74.18591667","Velocidad Viento (10 min)","m/s"
"0012015110","0103","2020-06-03T03:00:00.000","0.5","CHIGORODO - AUT","ANTIOQUIA","CHIGORODÓ","CARIBE - LITORAL","7.671138889","-76.69405556","Velocidad Viento (10 min)","m/s"
"0031095030","0103","2020-06-03T18:30:00.000","1.9","PTO INIRIDA","GUAINÍA","INÍRIDA","INÍRIDA","3.868","-67.932","Velocidad Viento (10 min)","m/s"
"0026135502","0103","2020-06-03T04:10:00.000","2.060413","EL JAZMIN  - AUT","RISARALDA","SANTA ROSA DE CABAL","CAUCA","4.911944444","-75.62416389","Velocidad Viento (10 min)","m/s"
"0054035501","0103","2020-06-03T06:00:00.000","0.0169262","SANTIAGO GUTIERREZ  - AUT","VALLE DEL CAUCA","ARGELIA","SAN JUÁN","4.726388889","-76.11446944","Velocidad Viento (10 min)","m/s"
"0024015501","0103","2020-06-03T05:20:00.000","0","BERTHA  - AUT","BOYACÁ","MONIQUIRÁ","SOGAMOSO","5.882777778","-73.57333056","Velocidad Viento (10 min)","m/s"
"0026135502","0103","2020-06-03T11:55:00.000","1.834788","EL JAZMIN  - AUT","RISARALDA","SANTA ROSA DE CABAL","CAUCA","4.911944444","-75.62416389","Velocidad Viento (10 min)","m/s"
"3507500046","0103","2020-06-03T09:50:00.000","1","GRANJA GUAYATA - AUT","BOYACÁ","GUAYATÁ","META","4.976083333","-73.484027778","Velocidad Viento (10 min)","m/s"
"0028035070","0103","2020-06-03T18:50:00.000","1.6","GUATAPURI - AUT","CESAR","VALLEDUPAR","CESAR","10.73213889","-73.39241667","Velocidad Viento (10 min)","m/s"
"0024035360","0103","2020-06-03T03:40:00.000","0.7","SOCHA - AUT","BOYACÁ","SOCHA","SOGAMOSO","5.985416667","-72.99702778","Velocidad Viento (10 min)","m/s"
"0026065501","0103","2020-06-03T06:20:00.000","0","JAMUNDI  - AUT","VALLE DEL CAUCA","JAMUNDÍ","CAUCA","3.215580556","-76.68021944","Velocidad Viento (10 min)","m/s"
"0021206280","0103","2020-06-03T21:10:00.000","2","ACAPULCO","CUNDINAMARCA","BOJACÁ","ALTO MAGDALENA","4.653833333","-74.33305556","Velocidad Viento (10 min)","m/s"
"0026155150","0103","2020-06-03T05:40:00.000","1.8","LAS BRISAS - AUT","CALDAS","VILLAMARIA","MEDIO MAGDALENA","4.934527778","-75.35038889","Velocidad Viento (10 min)","m/s"
"0024035410","0103","2020-06-03T07:40:00.000","0.9","SOGAMOSO - AUT","BOYACÁ","SOGAMOSO","SOGAMOSO","5.753333333","-72.91115278","Velocidad Viento (10 min)","m/s"
"0023085501","0103","2020-06-03T10:05:00.000","0.01551019","COCORNA  - AUT","ANTIOQUIA","COCORNÁ","MEDIO MAGDALENA","6.061941667","-75.18666667","Velocidad Viento (10 min)","m/s"
"0026115501","0103","2020-06-03T01:30:00.000","0.01410005","MANUEL MARIA MALLARINO  - AUT","VALLE DEL CAUCA","TRUJILLO","CAUCA","4.213611111","-76.31497222","Velocidad Viento (10 min)","m/s"
"0035075090","0103","2020-06-03T22:40:00.000","2.568","MACHETA - CHIVOR","CUNDINAMARCA","MACHETÁ","META","5.083","-73.65","Velocidad Viento (10 min)","m/s"
"0011045010","0103","2020-06-03T08:10:00.000","3.4","PR CHOCO: APTO EL CARANO","CHOCO","QUIBDÓ","ATRATO - DARIÉN","5.691","-76.644","Velocidad Viento (10 min)","m/s"
"0026155150","0103","2020-06-03T18:40:00.000","1.4","LAS BRISAS - AUT","CALDAS","VILLAMARIA","MEDIO MAGDALENA","4.934527778","-75.35038889","Velocidad Viento (10 min)","m/s"
"0021206280","0103","2020-06-03T13:50:00.000","1.6","ACAPULCO","CUNDINAMARCA","BOJACÁ","ALTO MAGDALENA","4.653833333","-74.33305556","Velocidad Viento (10 min)","m/s"
"0023195110","0103","2020-06-03T23:40:00.000","0.5","LLANO GRANDE  - AUT","SANTANDER","GIRÓN","MEDIO MAGDALENA","7.025555556","-73.16722222","Velocidad Viento (10 min)","m/s"
"0021165502","0103","2020-06-03T13:30:00.000","0.99555","VILLARICA  - AUT","TOLIMA","VILLARRICA","ALTO MAGDALENA","3.955641667","-74.59178611","Velocidad Viento (10 min)","m/s"
"2319500043","0103","2020-06-03T09:00:00.000","0.6","FLORIDABLANCA - AUT","SANTANDER","FLORIDABLANCA","MEDIO MAGDALENA","7.0568","-73.1094","Velocidad Viento (10 min)","m/s"
"0035235010","0103","2020-06-03T17:50:00.000","4.2","CARDON EL","BOYACÁ","SOCOTÁ","META","6.012","-72.529","Velocidad Viento (10 min)","m/s"
"0021165502","0103","2020-06-03T08:05:00.000","1.500152","VILLARICA  - AUT","TOLIMA","VILLARRICA","ALTO MAGDALENA","3.955641667","-74.59178611","Velocidad Viento (10 min)","m/s"
"2603500127","0103","2020-06-03T17:00:00.000","0.4","REMOLINO ALERTAS - EL VOLCAN - AUT","CAUCA","EL TAMBO","CAUCA","2.542913889","-76.852061111","Velocidad Viento (10 min)","m/s"
"0046035010","0103","2020-06-03T21:00:00.000","1.4","MAGUARE - AUT","CAQUETA","EL DONCELLO","CAGUÁN","1.640222222","-75.16266667","Velocidad Viento (10 min)","m/s"
"3505500061","0103","2020-06-03T15:10:00.000","1","MEDINA - AUT","CUNDINAMARCA","MEDINA","META","4.506638889","-73.347111111","Velocidad Viento (10 min)","m/s"
"0027015280","0103","2020-06-03T02:10:00.000","1.7","PARAMO BELMIRA - AUT","ANTIOQUIA","ENTRERRIOS","NECHÍ","6.632027778","-75.64444444","Velocidad Viento (10 min)","m/s"
"0021195120","0103","2020-06-03T12:30:00.000","1.6","ITA VALSALICE  - AUT","CUNDINAMARCA","SILVANIA","ALTO MAGDALENA","4.395777778","-74.39613889","Velocidad Viento (10 min)","m/s"
"0056015010","0103","2020-06-03T10:00:00.000","1.7","PR CHOCO: PANAMERICANA","CHOCÓ","BAHÍA SOLANO (MUTIS)","PACÍFICO - DIRECTOS","6.223","-77.404","Velocidad Viento (10 min)","m/s"
"0023065501","0103","2020-06-03T14:35:00.000","0","PACHO  - AUT","CUNDINAMARCA","PACHO","MEDIO MAGDALENA","5.129127778","-74.15769722","Velocidad Viento (10 min)","m/s"
"2614500116","0103","2020-06-03T23:10:00.000","1.1","EL JARDIN CUENCA ALTA RIO RISARALDA - AUT","CALDAS","RIOSUCIO","CAUCA","5.532161111","-75.768947222","Velocidad Viento (10 min)","m/s"
"0026125061","0103","2020-06-03T10:50:00.000","1.2","APTO EL EDEN","QUINDÍO","ARMENIA","CAUCA","4.455","-75.766","Velocidad Viento (10 min)","m/s"
"0024025030","0103","2020-06-03T13:00:00.000","0.7","LA SIERRA - AUT","BOYACÁ","PAIPA","SOGAMOSO","5.966388889","-73.16389139","Velocidad Viento (10 min)","m/s"
"2403500084","0103","2020-06-03T00:50:00.000","1.7","MONGUA - AUT","BOYACÁ","MONGUA","SOGAMOSO","5.758019444","-72.79485","Velocidad Viento (10 min)","m/s"
"0023015501","0103","2020-06-03T03:05:00.000","5.406768","FRESNO  - AUT","TOLIMA","FRESNO","MEDIO MAGDALENA","5.155638889","-75.00313611","Velocidad Viento (10 min)","m/s"
"0021237060","0103","2020-06-03T21:40:00.000","3.283","CORRALITOS PULI","CUNDINAMARCA","PULÍ","ALTO MAGDALENA","4.633","-74.65","Velocidad Viento (10 min)","m/s"
"2306500106","0103","2020-06-03T11:00:00.000","2.8","ALTO DEL TRIGO - AUT","CUNDINAMARCA","GUADUAS","MEDIO MAGDALENA","5.001902778","-74.537586111","Velocidad Viento (10 min)","m/s"
"0057015010","0103","2020-06-03T01:30:00.000","18.26","MALPELO - DIMAR","VALLE DEL CAUCA","BUENAVENTURA","BAUDÓ - DIRECTOS PACIFICO","4.096","-81.609","Velocidad Viento (10 min)","m/s"
"0053115501","0103","2020-06-03T16:35:00.000","0.1604403","DAGUA  - AUT","VALLE DEL CAUCA","DAGUA","TAPAJE - DAGUA - DIRECTOS","3.610441667","-76.63785833","Velocidad Viento (10 min)","m/s"
"0021185501","0103","2020-06-03T13:55:00.000","0.008471703","ROVIRA  - AUT","TOLIMA","ROVIRA","ALTO MAGDALENA","4.266666667","-75.28305556","Velocidad Viento (10 min)","m/s"
"0023085080","0103","2020-06-03T22:10:00.000","0.2","GRANJA EXPERIOMENTAL EL NUS  - AUT","ANTIOQUIA","SAN ROQUE","MEDIO MAGDALENA","6.483583333","-74.83669444","Velocidad Viento (10 min)","m/s"
"3507500133","0103","2020-06-03T04:50:00.000","1.3","TEATINOS - AUT","BOYACÁ","BOYACÁ","META","5.422822222","-73.375777778","Velocidad Viento (10 min)","m/s"
"0016025040","0103","2020-06-03T08:40:00.000","1","CINERA-VILLA OLGA","NORTE DE SANTANDER","CÚCUTA","CATATUMBO","8.167777778","-72.46861111","Velocidad Viento (10 min)","m/s"
"2501500120","0103","2020-06-03T13:30:00.000","2.2","JUAN JOSE - AUT","CORDOBA","PUERTO LIBERTADOR","BAJO MAGDALENA- CAUCA -SAN JORGE","7.730194444","-75.851580556","Velocidad Viento (10 min)","m/s"
"0022025501","0103","2020-06-03T14:00:00.000","1.625112","ATACO  - AUT","TOLIMA","ATACO","SALDAÑA","3.416666667","-75.63305556","Velocidad Viento (10 min)","m/s"
"2308500068","0103","2020-06-03T15:10:00.000","0.9","SANTUARIO - AUT","ANTIOQUIA","SANTUARIO","MEDIO MAGDALENA","6.133027778","-75.275266667","Velocidad Viento (10 min)","m/s"
"0028025502","0103","2020-06-03T14:30:00.000","2.3","APTO ALFONSO LOPEZ","CESAR","VALLEDUPAR","CESAR","10.436","-73.248","Velocidad Viento (10 min)","m/s"
"0026065501","0103","2020-06-03T12:40:00.000","1.106756","JAMUNDI  - AUT","VALLE DEL CAUCA","JAMUNDÍ","CAUCA","3.215580556","-76.68021944","Velocidad Viento (10 min)","m/s"
"2121500048","0103","2020-06-03T08:10:00.000","0.7","IBAGUE - AUT","TOLIMA","IBAGUÉ","ALTO MAGDALENA","4.418808333","-75.20585","Velocidad Viento (10 min)","m/s"
"0025025190","0103","2020-06-03T16:30:00.000","1.1","PLANETA RICA  - AUT","CORDOBA","PLANETA RICA","BAJO MAGDALENA- CAUCA -SAN JORGE","8.399333333","-75.58372222","Velocidad Viento (10 min)","m/s"
"0016015110","0103","2020-06-03T13:10:00.000","1.8","UNIVERSIDAD FRANCISO DE PAULA SANTANDER - AUT","NORTE DE SANTANDER","CÚCUTA","CATATUMBO","7.898777778","-72.48716667","Velocidad Viento (10 min)","m/s"
"0026175501","0103","2020-06-03T16:15:00.000","0","RAFAEL ESCOBAR  - AUT","CALDAS","SUPIA","CAUCA","5.45","-75.63305556","Velocidad Viento (10 min)","m/s"
"2403500083","0103","2020-06-03T12:30:00.000","4.8","PESCA - AUT","BOYACÁ","PESCA","SOGAMOSO","5.523033333","-73.076847222","Velocidad Viento (10 min)","m/s"
"0021237060","0103","2020-06-03T20:50:00.000","3.936","CORRALITOS PULI","CUNDINAMARCA","PULÍ","ALTO MAGDALENA","4.633","-74.65","Velocidad Viento (10 min)","m/s"
"1111500036","0103","2020-06-03T17:30:00.000","1.1","ABRIAQUI - AUT","ANTIOQUIA","ABRIAQUÍ","ATRATO - DARIÉN","6.6363","-76.070733333","Velocidad Viento (10 min)","m/s"
"0016025503","0103","2020-06-03T17:40:00.000","1.305803","GRAMALOTE  - AUT","NORTE DE SANTANDER","GRAMALOTE","CATATUMBO","7.923163889","-72.83375556","Velocidad Viento (10 min)","m/s"
"0016035010","0103","2020-06-03T06:30:00.000","0.6","TIBU  - AUT","NORTE DE SANTANDER","TIBÚ","CATATUMBO","8.638333333","-72.72666667","Velocidad Viento (10 min)","m/s"
"2614500112","0103","2020-06-03T16:50:00.000","0.6","BELLAVISTA - JESUS MARIA - AUT","CALDAS","ANSERMA","CAUCA","5.275944444","-75.800166667","Velocidad Viento (10 min)","m/s"
"0021050090","0103","2020-06-03T01:00:00.000","1.6","NATAGA  - AUT","HUILA","NÁTAGA","ALTO MAGDALENA","2.551444444","-75.8065","Velocidad Viento (10 min)","m/s"
"0035075090","0103","2020-06-03T17:10:00.000","2.119","MACHETA - CHIVOR","CUNDINAMARCA","MACHETÁ","META","5.083","-73.65","Velocidad Viento (10 min)","m/s"
"0024015503","0103","2020-06-03T09:55:00.000","0.5439262","CONFINES  - AUT","SANTANDER","CONFINES","SOGAMOSO","6.373027778","-73.20760833","Velocidad Viento (10 min)","m/s"
"0021205660","0103","2020-06-03T12:00:00.000","9","MERCEDES - AUT","CUNDINAMARCA","ANAPOIMA","ALTO MAGDALENA","4.581888889","-74.52661111","Velocidad Viento (10 min)","m/s"
"0026135502","0103","2020-06-03T03:35:00.000","1.861863","EL JAZMIN  - AUT","RISARALDA","SANTA ROSA DE CABAL","CAUCA","4.911944444","-75.62416389","Velocidad Viento (10 min)","m/s"
"0027015280","0103","2020-06-03T05:40:00.000","1.7","PARAMO BELMIRA - AUT","ANTIOQUIA","ENTRERRIOS","NECHÍ","6.632027778","-75.64444444","Velocidad Viento (10 min)","m/s"
"0021205514","0103","2020-06-03T17:00:00.000","1.267","LAS MARGARITAS  - AUT","CUNDINAMARCA","EL ROSAL","ALTO MAGDALENA","4.469","-74.079","Velocidad Viento (10 min)","m/s"
"0015065501","0103","2020-06-03T15:00:00.000","3.9","LA MINA CERREJON  - AUT","LA GUAJIRA","ALBANIA","CARIBE - GUAJIRA","11.13758333","-72.61594444","Velocidad Viento (10 min)","m/s"
"0021205515","0103","2020-06-03T18:20:00.000","3.616","MERENGO  - AUT","CUNDINAMARCA","SOACHA","ALTO MAGDALENA","4.7","-74.174","Velocidad Viento (10 min)","m/s"
"0026135501","0103","2020-06-03T05:30:00.000","0.06208872","EL PILAMO  - AUT","RISARALDA","PEREIRA","CAUCA","4.868333333","-75.79333333","Velocidad Viento (10 min)","m/s"
"0052055501","0103","2020-06-03T03:55:00.000","0.003310155","OSPINA PEREZ  - AUT","NARIÑO","CONSACÁ","PATÍA","1.254722222","-77.48777778","Velocidad Viento (10 min)","m/s"
"0021205516","0103","2020-06-03T03:10:00.000","1.258","NEGRETE  - AUT","CUNDINAMARCA","PACHO","ALTO MAGDALENA","5.173","-73.852","Velocidad Viento (10 min)","m/s"
"2403500085","0103","2020-06-03T14:50:00.000","3.1","SUSA - AUT","SANTANDER","ONZAGA","SOGAMOSO","6.187794444","-72.835602778","Velocidad Viento (10 min)","m/s"
"0026015050","0103","2020-06-03T00:40:00.000","0.7","PALETARA  - AUT","CAUCA","PURACÉ (COCONUCO)","CAUCA","2.191722222","-76.48202778","Velocidad Viento (10 min)","m/s"
"0035075080","0103","2020-06-03T14:40:00.000","1.8","PARAMO RABANAL - AUT","BOYACÁ","VENTAQUEMADA","META","5.392388889","-73.56277778","Velocidad Viento (10 min)","m/s"
"0026125509","0103","2020-06-03T13:40:00.000","0.1088816","ESPERANZA LA  - AUT","QUINDÍO","PIJAO","CAUCA","4.299444444","-75.72508056","Velocidad Viento (10 min)","m/s"
"2501500120","0103","2020-06-03T04:10:00.000","0.7","JUAN JOSE - AUT","CORDOBA","PUERTO LIBERTADOR","BAJO MAGDALENA- CAUCA -SAN JORGE","7.730194444","-75.851580556","Velocidad Viento (10 min)","m/s"
"0025025340","0103","2020-06-03T11:30:00.000","1.2","SAN MARCOS - AUT","SUCRE","SAN MARCOS","BAJO MAGDALENA- CAUCA -SAN JORGE","8.596833333","-75.14269444","Velocidad Viento (10 min)","m/s"
"2801500078","0103","2020-06-03T07:20:00.000","1.2","HATICO DE LOS INDIOS - AUT","LA GUAJIRA","SAN JUAN DEL CESAR","CESAR","10.860305556","-73.114222222","Velocidad Viento (10 min)","m/s"
"2610500131","0103","2020-06-03T21:40:00.000","1.1","SANTA LUCIA - AUT","VALLE DEL CAUCA","TULUÁ","CAUCA","3.929055556","-75.940638889","Velocidad Viento (10 min)","m/s"
"0015035020","0103","2020-06-03T09:50:00.000","2","TERMOGUAJIRA  - AUT","LA GUAJIRA","DIBULLA","CARIBE - GUAJIRA","11.2525","-73.41138889","Velocidad Viento (10 min)","m/s"
"0016015120","0103","2020-06-03T16:30:00.000","2.4","UNIVERSIDAD DE PAMPLONA  - AUT","NORTE DE SANTANDER","PAMPLONA","CATATUMBO","7.360944444","-72.66605556","Velocidad Viento (10 min)","m/s"
"0026125507","0103","2020-06-03T07:55:00.000","0","ARTURO GOMEZ  - AUT","VALLE DEL CAUCA","ALCALÁ","CAUCA","4.671388889","-75.77721944","Velocidad Viento (10 min)","m/s"
"0033035010","0103","2020-06-03T21:50:00.000","18.4","CARIMAGUA","META","PUERTO GAITÁN","VICHADA","4.574","-71.341","Velocidad Viento (10 min)","m/s"
"0046035010","0103","2020-06-03T00:50:00.000","0.7","MAGUARE - AUT","CAQUETA","EL DONCELLO","CAGUÁN","1.640222222","-75.16266667","Velocidad Viento (10 min)","m/s"
"0023195230","0103","2020-06-03T11:10:00.000","2.6","NEOMUNDO - AUT","SANTANDER","BUCARAMANGA","MEDIO MAGDALENA","7.102611111","-73.10730556","Velocidad Viento (10 min)","m/s"
"0021255501","0103","2020-06-03T04:00:00.000","0.5672858","LA TRINIDAD  - AUT","TOLIMA","LÍBANO","ALTO MAGDALENA","4.895","-75.04","Velocidad Viento (10 min)","m/s"
"0011025501","0103","2020-06-03T07:05:00.000","1.899746","CARMEN DE ATRATO  - AUT","CHOCO","EL CARMEN","ATRATO - DARIÉN","5.888719444","-76.14516667","Velocidad Viento (10 min)","m/s"
"0035095120","0103","2020-06-03T08:20:00.000","2.4","AQUITANIA - AUT","BOYACÁ","AQUITANIA","META","5.556638889","-72.88175","Velocidad Viento (10 min)","m/s"
"2302500064","0103","2020-06-03T17:30:00.000","0.6","MANZANARES - AUT","CALDAS","MANZANARES","MEDIO MAGDALENA","5.265055556","-75.143055556","Velocidad Viento (10 min)","m/s"
"0021255160","0103","2020-06-03T02:30:00.000","0.6","HACIENDA PAJONALES","TOLIMA","AMBALEMA","ALTO MAGDALENA","4.760722222","-74.83425","Velocidad Viento (10 min)","m/s"
